sku,eancode
457151,4015081127757
457152,4015081127788
457153,4015081127795
457154,4015081127801
457155,4015081127818
457156,4015081127825
457157,4015081127832
457158,4015081127849
457159,4015081127856
457160,4015081127863
457161,4015081127870
457162,4015081127887
457163,4015081127894
457164,4015081127900
457165,4015081127917
457166,4015081127924
457167,4015081127931
457168,4015081127948
457169,4015081127955
457170,4015081127962
457171,4015081127993
457172,4015081128013
457173,4015081128020
457174,4015081128044
457175,4015081128051
457176,4015081128075
457177,4015081128082
457178,4015081128105
457179,4015081128129
457180,4015081128136
457181,4015081128150
457182,4015081128167
457183,4015081128631
457184,4015081128648
457185,4015081128655
457186,4015081128662
457187,4015081128679
457188,4015081128686
457189,4015081128693
457190,4015081128709
457191,4015081128716
457192,4015081128723
457193,4015081128730
457194,4015081128747
457195,4015081128754
457196,4015081128761
457197,4015081128778
457198,4015081128785
457199,4015081128792
457200,4015081128808
457201,4015081128815
457202,4015081128822
457203,4015081128839
457204,4015081128846
457205,4015081128853
457206,4015081128860
457207,4015081128877
457208,4015081128884
457209,4015081128891
457210,4015081128907
457211,4015081128914
457212,4015081128921
457213,4015081128938
457214,4015081128945
457215,4015081128952
457216,4015081128969
457217,4015081128976
457218,4015081128983
457219,4015081128990
457220,4015081129027
457221,4015081129041
457222,4015081129065
457223,4015081129089
457224,4015081129102
457225,4015081129126
457226,4015081129140
457227,4015081129157
457228,4015081129171
457229,4015081129188
457230,4015081129201
457231,4015081129218
457232,4015081129232
457233,4015081129256
457234,4015081129263
457235,4015081129287
457236,4015081129294
457237,4015081129317
457238,4015081129331
457239,4015081129355
457240,4015081130344
457241,4015081130351
457242,4015081130368
457243,4015081130375
457244,4015081130382
457245,4015081130399
457246,4015081130405
457247,4015081130412
457248,4015081130429
457249,4015081130436
457250,4015081130443
457251,4015081130450
457252,4015081130467
457253,4015081130481
457254,4015081130498
457255,4015081130504
457256,4015081130511
457257,4015081130528
457258,4015081130535
457259,4015081130542
457260,4015081130559
457261,4015081130566
457262,4015081130573
457263,4015081130580
457264,4015081130597
457265,4015081130603
457266,4015081130610
457267,4015081130627
457268,4015081130634
457269,4015081130641
457270,4015081130658
457271,4015081130665
457272,4015081130672
457273,4015081130696
457274,4015081130719
457275,4015081130733
457289,4015081130917
457290,4015081130924
457291,4015081130931
457292,4015081130948
457293,4015081130955
457294,4015081130962
457295,4015081130979
457296,4015081130986
457297,4015081130993
457298,4015081131006
457299,4015081131037
457300,4015081131044
457301,4015081131051
457302,4015081131068
457303,4015081131075
457304,4015081131082
457305,4015081131099
457306,4015081131105
457307,4015081131112
457308,4015081131129
457309,4015081131136
457310,4015081131150
457311,4015081131174
457312,4015081131198
457325,4015081132690
457326,4015081132706
457327,4015081132713
457328,4015081132737
457329,4015081132744
457330,4015081132751
457331,4015081132768
457332,4015081132775
457333,4015081132782
457334,4015081146604
457335,4015081146741
457336,4015081146758
457337,4015081146772
457339,4015081151363
457341,4015081151226
457342,4015081151240
457343,4015081151257
457344,4015081151264
457345,4015081151271
457348,4015081151905
457349,4015081151912
457350,4015081151929
457351,4015081151936
457352,4015081151943
457353,4015081155309
457354,4015081155316
457355,4015081155323
457356,4015081155330
457357,4015081155347
457360,4015081160440
457361,4015081160457
457362,4015081160464
457372,4015081166350
457373,4015081166367
457374,4015081166374
457375,4015081166381
457376,4015081167036
457380,4015081170203
457381,4015081170210
457382,4015081170227
457383,4015081170234
457384,4015081170241
457385,4015081170258
457391,4015081171255
457392,4015081171262
457393,4015081171279
457394,4015081171286
457395,4015081171293
457396,4015081171408
457397,4015081171415
457398,4015081171422
457400,4015081175079
457401,4015081175086
457402,4015081177103
457403,4015081177110
457406,4015081177158
457409,4015081177196
457410,4015081177202
457412,4015081177226
457414,4015081177349
457415,4015081177356
457417,4015081177387
457418,4015081177394
457423,4015081235629
457424,4015081235636
457425,4015081235643
457426,4015081235650
457427,4015081251421
457428,4015081251438
457429,4015081251445
457432,4015081270217
457433,4015081270224
457434,4015081286997
457436,4015081389971
457444,4015081499137
457445,4015081521258
457446,4015081521265
457447,4015081521272
457448,4015081521289
457449,4015081521296
457450,4015081521401
457451,4015081521418
457452,4015081521425
457453,4015081629152
457454,4015081629169
457455,4015082590758
457456,4015082590765
457457,4015082590826
457458,4015082590833
457459,4015082590840
457460,4015082590857
457461,4015082590864
457462,4015082590871
457463,4015082590895
457464,4015082590901
457465,4015082590918
457466,4015082590925
457467,4015082590932
457468,4015082590956
457469,4015082590963
457470,4015082590970
457471,4015082590987
457472,4015082591014
457473,4015082591021
457474,4015082591038
457475,4015082591137
457476,4015082591144
457477,4015082591151
457478,4015082591168
457479,4015082591175
457480,4015082591182
457481,4015082591229
457482,4015082591236
457483,4015082591243
457484,4015082591250
457485,4015082591267
457486,4015082591274
457487,4015082591311
457488,4015082591328
457489,4015082591342
457490,4015082591359
457491,4015082591366
457492,4015082591373
457493,4015082591380
457494,4015082591403
457495,4015082591410
457496,4015082591427
457497,4015082591434
457498,4015082591458
457499,4015082594268
457500,4015082594305
457501,4015082594329
457502,4015082594343
457503,4015082594367
457504,4015082594381
457505,4015082594404
457506,4015082594442
457507,4015082594466
457508,4015082594480
457509,4015082594503
457510,4015082594527
457511,4015082594541
457512,4015082594589
457513,4015082594602
457514,4015082594626
457515,4015082594688
457516,4015082594718
457517,4015082594732
457518,4015082594756
457519,4015082594770
457520,4015082594794
457521,4015082594817
457522,4015082594879
457523,4015082594893
457524,4015082594916
457525,4015082594930
457526,4015082594954
457527,4015082594978
457528,4015082594992
457529,4015082595036
457530,4015082595050
457531,4015082595074
457532,4015082595111
457533,4015082595135
457534,4015082595159
457535,4015082595173
457537,4015082595319
457538,4015082595333
457539,4015082595357
457540,4015082595371
457541,4015082595395
457542,4015082595418
457543,4015082595432
457544,4015082595456
457545,4015082595470
457546,4015082595494
457547,4015082595517
457548,4015082595531
457549,4015082595555
457550,4015082595579
457551,4015082595630
457552,4015082595654
457553,4015082595678
457554,4015082595692
457555,4015082595715
457556,4015082595739
457557,4015082595791
457558,4015082595814
457559,4015082595838
457560,4015082595852
457561,4015082595876
457562,4015082595890
457563,4015082595913
457564,4015082595982
457565,4015082596002
457566,4015082596026
457567,4015082596040
457568,4015082596064
457569,4015082596088
457570,4015082596101
457571,4015082596125
457572,4015082596200
457573,4015082596224
457574,4015082596248
457575,4015082596309
457576,4015082596408
457578,4015082596484
457579,4015082596514
457580,4015082596538
457581,4015082596590
457582,4015082596842
457583,4015082596880
457584,4015082597061
457585,4015082597085
457586,4015082597207
457587,4015082597221
457588,4015082597245
457589,4015082597269
457590,4015082597283
457591,4015082597344
457592,4015082597368
457593,4015082597429
457594,4015082597443
457595,4015082597467
457596,4015082597528
457597,4015082597542
457598,4015082597566
457599,4015082597580
457600,4015082597603
457601,4015082597634
457602,4015082597665
457603,4015082597726
457604,4015082597740
457605,4015082597764
457606,4015082597788
457607,4015082597801
457608,4015082597825
457609,4015082597849
457610,4015082597900
457611,4015082597924
457612,4015082597986
457613,4015082598006
457614,4015082598020
457615,4015082598082
457616,4015082598105
457617,4015082598129
457618,4015082598143
457619,4015082598167
457620,4015082598181
457621,4015082598204
457622,4015082598303
457623,4015082598327
457624,4015082598341
457625,4015082598365
457626,4015082598389
457627,4015082598402
457628,4015082598426
457629,4015082598488
457630,4015082598501
457631,4015082598525
457632,4015082598549
457633,4015082598563
457634,4015082598587
457635,4015082598600
457639,4015082600327
457641,4015082600402
457642,4015082600419
457644,4015082601294
457645,4015082601317
457646,4015082601331
457647,4015082601355
457648,4015082601379
457649,4015082601409
457650,4015082601423
457651,4015082601447
457652,4015082601508
457654,4015082601669
457655,4015082601683
457656,4015082601706
457657,4015082601720
457658,4015082601744
457659,4015082601768
457660,4015082601782
457663,4015082601997
457664,4015082602031
457665,4015082602116
457666,4015082602130
457667,4015082602154
457668,4015082612344
457676,4015082626310
457677,4015082657109
457678,4015082657116
457679,4015082657123
457680,4015082657130
457681,4015082657147
457682,4015082657154
457683,4015082657161
457684,4015082657178
457685,4015082657185
457686,4015082657192
457687,4015082657208
457688,4015082657215
457689,4015082657239
457690,4015082657246
457691,4015082657253
457692,4015082657260
457693,4015082657277
457694,4015082657284
457695,4015082657291
457696,4015082657307
457697,4015082657314
457698,4015082657321
457699,4015082657338
457700,4015082657345
457701,4015082657352
457702,4015082657369
457703,4015082657376
457704,4015082657383
457705,4015082657390
457706,4015082657406
457707,4015082657413
457708,4015082657420
457709,4015082657437
457710,4015082657444
457711,4015082657451
457712,4015082657468
457713,4015082657475
457714,4015082657482
457715,4015082657499
457716,4015082657581
457717,4015082657598
457718,4015082657604
457719,4015082657611
457720,4015082657628
457721,4015082657635
457722,4015082657642
457723,4015082657666
457724,4015082657673
457725,4015082657680
457726,4015082657697
457727,4015082657703
457728,4015082657710
457729,4015082657727
457730,4015082657734
457731,4015082657741
457732,4015082657758
457733,4015082657765
457734,4015082657772
457735,4015082657789
457736,4015082657796
457737,4015082657802
457738,4015082657819
457739,4015082657833
457740,4015082657840
457741,4015082657857
457742,4015082657864
457743,4015082657871
457744,4015082657888
457745,4015082657895
457746,4015082657901
457747,4015082657918
457748,4015082657925
457749,4015082657932
457750,4015082657970
457751,4015082657987
457752,4015082657994
457753,4015082658014
457754,4015082658038
457755,4015082658052
457756,4015082658076
457757,4015082658090
457758,4015082658113
457759,4015082658137
457760,4015082658151
457761,4015082658175
457762,4015082658212
457763,4015082658236
457764,4015082658250
457765,4015082658274
457766,4015082658298
457767,4015082658311
457768,4015082658335
457769,4015082658472
457770,4015082658496
457771,4015082658502
457772,4015082658526
457773,4015082658533
457774,4015082658557
457775,4015082658564
457776,4015082658588
457777,4015082658601
457778,4015082658618
457779,4015082658632
457780,4015082658649
457781,4015082658663
457782,4015082658670
457783,4015082658717
457784,4015082658724
457785,4015082658748
457786,4015082658755
457787,4015082658779
457788,4015082658786
457789,4015082658915
457790,4015082658922
457791,4015082658946
457792,4015082658953
457793,4015082658977
457794,4015082658984
457795,4015082659004
457796,4015082659011
457797,4015082659097
457798,4015082659103
457799,4015082659127
457800,4015082659134
457801,4015082659158
457802,4015082659165
457803,4015082659189
457804,4015082659196
457805,4015082659219
457806,4015082659226
457807,4015082659240
457808,4015082659257
457809,4015082659271
457810,4015082659288
457811,4015082659301
457812,4015082659318
457813,4015082659332
457814,4015082659356
457815,4015082659363
457816,4015082659387
457817,4015082659394
457818,4015082659417
457819,4015082659431
457820,4015082659448
457821,4015082659462
457822,4015082659479
457823,4015082659578
457824,4015082659585
457825,4015082659608
457826,4015082659615
